time,wind_speed_100m,temperature_2m,surface_pressure,physics_mw
2026-04-30 00:00:00,11.42012804762187,-40.67450561523435,680.298203125,2.991183830721275
2026-04-30 00:15:00,11.344138885796044,-40.6344580888748,680.369462890625,2.982501309091056
2026-04-30 00:30:00,11.27211836468686,-40.607169532775856,680.43142578125,2.9742722443491205
2026-04-30 00:45:00,11.204478249152436,-40.591576361656166,680.47515625,2.966543684748157
2026-04-30 01:00:00,11.141630304050883,-40.58661499023435,680.49171875,2.9593626785408538
2026-04-30 01:15:00,11.074452805516804,-40.59951550947614,680.4912670898439,2.9516869775583503
2026-04-30 01:30:00,11.005071295153964,-40.63023141190711,680.4902734375,2.9437594461842918
2026-04-30 01:45:00,10.95076843602422,-40.6667842145857,680.4892797851563,2.925722487414188
2026-04-30 02:00:00,10.928826891189448,-40.69719543457029,680.488828125,2.9179420156157785
2026-04-30 02:15:00,10.943732000025692,-40.72049053770403,680.4970533988403,2.92322736720911
2026-04-30 02:30:00,10.97652323946543,-40.74270359240851,680.5169470844072,2.9348551407144416
2026-04-30 02:45:00,11.009314478905171,-40.7623690196099,680.5413359777707,2.944244272359705
2026-04-30 03:00:00,11.024219587741417,-40.77802124023435,680.563046875,2.945947330095334
2026-04-30 03:15:00,10.996714902238226,-40.78884321455501,680.5797073314241,2.942015104333675
2026-04-30 03:30:00,10.93620459413121,-40.79697414108081,680.595307729695,2.9205581490789267
2026-04-30 03:45:00,10.875694286024194,-40.80538279809158,680.6122191068685,2.8991011938241793
2026-04-30 04:00:00,10.848189600521003,-40.817037963867165,680.6328125,2.8893480323447474
2026-04-30 04:15:00,10.85217159537376,-40.83619010367281,680.6660952757452,2.890760047719535
2026-04-30 04:30:00,10.861749399440946,-40.86269496455204,680.7099238531085,2.894156337041759
2026-04-30 04:45:00,10.873370741985942,-40.89292924745212,680.7499428476675,2.898277265108215
2026-04-30 05:00:00,10.883483352272126,-40.92326965332029,680.771796875,2.901863196715696
2026-04-30 05:15:00,10.892839986961514,-40.95588158949578,680.7775411963405,2.905181059376553
2026-04-30 05:30:00,10.902798183193562,-40.99184598028109,680.7806325559128,2.9087122357604374
2026-04-30 05:45:00,10.9107128409478,-41.025912802068426,680.7838177937788,2.9115187734000902
2026-04-30 06:00:00,10.913938860203762,-41.05283203124998,680.78984375,2.9126627198282544
2026-04-30 06:15:00,10.900108610644333,-41.0708518891086,680.8211517703476,2.90775851333448
2026-04-30 06:30:00,10.86441760929812,-41.08468862872686,680.8839802921741,2.8951024842571136
2026-04-30 06:45:00,10.81556547716324,-41.098794274196514,680.9567717929135,2.8777795182020847
2026-04-30 07:00:00,10.76225183523781,-41.11762084960935,681.01796875,2.8588745007753276
2026-04-30 07:15:00,10.678855353809082,-41.14316509583015,681.0668047877305,2.8293021084607
2026-04-30 07:30:00,10.563820974766948,-41.17565629209303,681.1139036103759,2.7885109176523595
2026-04-30 07:45:00,10.46194772651348,-41.21689527004375,681.1547928153336,2.748188737010648
2026-04-30 08:00:00,10.41803463745075,-41.2686828613281,681.185,2.727772663643603
2026-04-30 08:15:00,10.427528307994892,-41.3635938894106,681.2046239607679,2.7321864609529856
2026-04-30 08:30:00,10.44841438319201,-41.50473947222998,681.2193653446448,2.7418968150336287
2026-04-30 08:45:00,10.469300458389124,-41.649724883143335,681.2331545249494,2.751607169114272
2026-04-30 09:00:00,10.478794128933268,-41.75615539550779,681.249921875,2.756020966423655
2026-04-30 09:15:00,10.459488151248888,-41.8298098810846,681.2704005186574,2.7470452312786326
2026-04-30 09:30:00,10.409797970623666,-41.89692181554851,681.2931746674733,2.7239432725023547
2026-04-30 09:45:00,10.342065215699474,-41.94577837812682,681.3189513263027,2.6924529600829996
2026-04-30 10:00:00,10.268631515118186,-41.96466674804685,681.3484375,2.658312164008747
2026-04-30 10:15:00,10.175051430473172,-41.88351675271316,681.3856068450267,2.6148049110555864
2026-04-30 10:30:00,10.05284958983828,-41.697349452954526,681.4306406123214,2.5579908313076127
2026-04-30 10:45:00,9.923322721576088,-41.49208887813463,681.4785571984554,2.488103728451468
2026-04-30 11:00:00,9.807767554049173,-41.353659057617165,681.524375,2.4198106244430613
2026-04-30 11:15:00,9.709333086584776,-41.28641074438766,681.575039195185,2.3616358541716025
2026-04-30 11:30:00,9.616527709698437,-41.23373173444875,681.6304601873868,2.306787876431776
2026-04-30 11:45:00,9.528687238535191,-41.19010162168975,681.675104210895,2.2548741579742977
2026-04-30 12:00:00,9.445147488240078,-41.14999999999998,681.6934375,2.203557095482879
2026-04-30 12:15:00,9.369335254637855,-41.106662501756695,681.6933642578125,2.1560637636204305
2026-04-30 12:30:00,9.299856499872584,-41.06355077060447,681.693203125,2.112538102910179
2026-04-30 12:45:00,9.228815788568228,-41.0304834173336,681.6930419921875,2.0680339389064524
2026-04-30 13:00:00,9.148317685348768,-41.01727905273435,681.69296875,2.0176050971635893
2026-04-30 13:15:00,9.031606895838951,-41.02584192968285,681.7151977539063,1.9444904559672698
2026-04-30 13:30:00,8.889059353177084,-41.046314817451815,681.7641015625,1.8591240777276565
2026-04-30 13:45:00,8.76847646325747,-41.0708741014265,681.8130053710937,1.7878595897851643
2026-04-30 14:00:00,8.717659631974419,-41.091696166992165,681.835234375,1.7578268424968817
2026-04-30 14:15:00,8.749897616000762,-41.11000053236251,681.8213506124106,1.7768794910564505
2026-04-30 14:30:00,8.820821180858722,-41.12902087590752,681.7900274143449,1.818795317887505
2026-04-30 14:45:00,8.89174474571668,-41.1439548232468,681.7567569153567,1.860711144718558
2026-04-30 15:00:00,8.923982729743024,-41.14999999999998,681.73703125,1.879763793278127
2026-04-30 15:15:00,8.878558701151455,-41.14974816309424,681.7297567565182,1.8529181923805098
2026-04-30 15:30:00,8.774205798710119,-41.14900545721617,681.7238788356551,1.79124562703768
2026-04-30 15:45:00,8.658802797419073,-41.14779108962455,681.7199482157143,1.723042453274672
2026-04-30 16:00:00,8.580228472278375,-41.1461242675781,681.718515625,1.6766050271165194
2026-04-30 16:15:00,8.536771335550492,-41.13074956821768,681.7320970948728,1.650921859310341
2026-04-30 16:30:00,8.498626148767645,-41.09511494693216,681.7628188154939,1.6284403031210162
2026-04-30 16:45:00,8.471531060834506,-41.04929467835244,681.7956467533683,1.6136547845867815
2026-04-30 17:00:00,8.461224220655755,-41.00336303710935,681.815546875,1.6080304449696388
2026-04-30 17:15:00,8.477219188184183,-40.95319930317238,681.8219184495296,1.6167587388002267
2026-04-30 17:30:00,8.515383449355092,-40.89458315581901,681.8258120901504,1.6382816185688593
2026-04-30 17:45:00,8.560986042046924,-40.837439468642046,681.8296707794458,1.6652327508497322
2026-04-30 18:00:00,8.599296004138116,-40.79169311523435,681.8359375,1.6878739384456267
2026-04-30 18:15:00,8.626537622367588,-40.75344145096926,681.8488807498351,1.7039737348192443
2026-04-30 18:30:00,8.650901832278638,-40.71704900350913,681.8695375608487,1.718372982876675
2026-04-30 18:45:00,8.675607644956264,-40.68984140488036,681.895503716438,1.7329741181691518
2026-04-30 19:00:00,8.703874071485473,-40.67914428710935,681.924375,1.7496795762479143
2026-04-30 19:15:00,8.735138638969888,-40.69462794979904,681.9682221247914,1.7681569356312035
2026-04-30 19:30:00,8.768937686218718,-40.73046925122196,682.0265829115962,1.7881321725552626
2026-04-30 19:45:00,8.808638441875352,-40.7707536614089,682.0782538051028,1.8115953191483334
2026-04-30 20:00:00,8.85760813458317,-40.7995666503906,682.10203125,1.8405364075386537
2026-04-30 20:15:00,8.947766569487547,-40.817443379148926,682.1039557785172,1.8938200425671399
2026-04-30 20:30:00,9.074970584261605,-40.83366801684439,682.1048757176407,1.971656072216525
2026-04-30 20:45:00,9.188492956340358,-40.84544954577586,682.1057992041937,2.042773297428981
2026-04-30 21:00:00,9.237606463158828,-40.849996948242165,682.107734375,2.0735409449104796
2026-04-30 21:15:00,9.189292792896502,-40.82007473815925,682.1332175024519,2.0432743630379426
2026-04-30 21:30:00,9.08049270164845,-40.7511092850751,682.1906271667483,1.9751154578746872
2026-04-30 21:45:00,8.96541756872304,-40.67430235473659,682.2597349664203,1.904251783115317
2026-04-30 22:00:00,8.89827877342866,-40.6208557128906,682.3203125,1.8645727550963376
2026-04-30 22:15:00,8.878595407540686,-40.58971551330535,682.3727416461454,1.8529398858565456
2026-04-30 22:30:00,8.865980258618352,-40.56198275594048,682.426035727177,1.845484332843446
2026-04-30 22:45:00,8.85478524964579,-40.54209147582996,682.47291350712,1.8388680825406618
2026-04-30 23:00:00,8.83936230360714,-40.53447570800779,682.50609375,1.82975312143182
2026-04-30 23:15:00,8.817263346990819,-40.54271867275236,682.5294264471852,1.8166926380715738
2026-04-30 23:30:00,8.790353591814215,-40.56641330718992,682.54977446347,1.800788972762201
2026-04-30 23:45:00,8.759454889354936,-40.60400822162626,682.56437587302,1.7825278396087674
2026-05-01 00:00:00,8.725389090890586,-40.653952026367165,682.57046875,1.762394952716336
