time,actual_mw,physics_mw,final_forecast_mw
2024-02-11 05:30:00+00:00,2.9586927549882267,3.075,2.9194795161485674
2024-02-11 06:30:00+00:00,0.0,0.0,0.0005295445444062352
2024-02-11 07:30:00+00:00,2.8836995550288558,3.075,2.8898916810750963
2024-02-11 08:30:00+00:00,2.8723598719745063,3.075,2.87629012465477
2024-02-11 09:30:00+00:00,2.853817725232175,3.075,2.858757671713829
2024-02-11 10:30:00+00:00,3.0345170321144233,3.075,2.832525518536568
2024-02-11 11:30:00+00:00,2.822001310571723,3.075,2.8241670548915865
2024-02-11 12:30:00+00:00,2.9106464041500866,3.075,2.827974033355713
2024-02-11 13:30:00+00:00,2.802889875746514,3.075,2.830167216062546
2024-02-11 14:30:00+00:00,2.776323452042241,3.075,2.847348150610924
2024-02-11 15:30:00+00:00,2.821565288244165,3.075,2.864606720209122
2024-02-11 16:30:00+00:00,2.93573317679763,3.0645665720000004,2.8683458462252354
2024-02-11 17:30:00+00:00,2.9486751998705194,3.075,2.8987213343381883
2024-02-11 18:30:00+00:00,2.925354432682142,3.075,2.91574079990387
2024-02-11 19:30:00+00:00,2.868765639472349,3.075,2.9204099595546724
2024-02-11 20:30:00+00:00,2.8600871759738866,3.075,2.9203098833560945
2024-02-11 21:30:00+00:00,2.8990713024269192,3.075,2.9167719900608065
2024-02-11 22:30:00+00:00,2.9805509030773463,3.075,2.9185653150081636
2024-02-11 23:30:00+00:00,2.8490535542632554,3.075,2.9169743776321413
2024-02-12 00:30:00+00:00,2.9228359655387255,3.075,2.9220110297203066
2024-02-12 01:30:00+00:00,2.945705434474041,3.075,2.917122182250023
2024-02-12 02:30:00+00:00,2.9511852866235793,3.075,2.9213386297225954
2024-02-12 03:30:00+00:00,3.0148520960393705,3.075,2.9241955399513246
2024-02-12 04:30:00+00:00,2.0624495637337157,2.2224562359999998,2.114680175299583
2024-02-12 05:30:00+00:00,2.928945632267495,3.075,2.925686609745026
2024-02-12 06:30:00+00:00,2.9638179692575846,3.075,2.918608632683754
2024-02-12 07:30:00+00:00,2.8600264483816296,3.075,2.8966198533773424
2024-02-12 08:30:00+00:00,2.8267040679736026,3.075,2.876760658621788
2024-02-12 09:30:00+00:00,2.9625746615752613,3.075,2.852442201972008
2024-02-12 10:30:00+00:00,2.7459942553468117,3.075,2.8401405930519106
2024-02-12 11:30:00+00:00,2.6955321806815187,3.075,2.827923771739006
2024-02-12 12:30:00+00:00,2.822727763212661,3.075,2.829704162478447
2024-02-12 13:30:00+00:00,0.0,0.0,0.0
2024-02-12 14:30:00+00:00,0.0,0.0,0.0
2024-02-12 15:30:00+00:00,0.0,0.0,0.0005315085873007774
2024-02-12 16:30:00+00:00,0.0,0.0,0.000990255270153284
2024-02-12 17:30:00+00:00,0.0,0.0,0.0005879855016246438
2024-02-12 18:30:00+00:00,0.0,0.0,0.0
2024-02-12 19:30:00+00:00,0.0,0.0,0.0
2024-02-12 20:30:00+00:00,0.0,0.0,0.0
2024-02-12 21:30:00+00:00,0.0,0.0,0.0
2024-02-12 22:30:00+00:00,0.0,0.0,0.0
2024-02-12 23:30:00+00:00,0.0,0.0,0.0
2024-02-13 00:30:00+00:00,2.8640670496629252,3.075,2.917068433761597
2024-02-13 01:30:00+00:00,2.828650435475042,3.075,2.9180619388818743
2024-02-13 02:30:00+00:00,2.9065083106409837,3.075,2.9210517674684526
2024-02-13 03:30:00+00:00,2.8918360465197352,3.075,2.927200120687485
2024-02-13 04:30:00+00:00,2.4274757752886122,2.612793544,2.486640328234047
2024-02-13 05:30:00+00:00,2.9329772508238205,3.072698456,2.920663800786644
2024-02-13 06:30:00+00:00,2.9549801197563244,3.075,2.9363415360450746
2024-02-13 07:30:00+00:00,2.919991037982075,3.075,2.8958805173635485
2024-02-13 08:30:00+00:00,2.9317275518036565,3.075,2.8746329963207247
2024-02-13 09:30:00+00:00,2.9229183725856758,3.075,2.853365269303322
2024-02-13 10:30:00+00:00,2.7047646563340506,3.075,2.839216497540474
2024-02-13 11:30:00+00:00,2.8871650322167337,3.075,2.8261432468891146
2024-02-13 12:30:00+00:00,2.8123034962363866,3.075,2.822802793979645
2024-02-13 13:30:00+00:00,2.837414181100778,3.075,2.8288367807865145
2024-02-13 14:30:00+00:00,2.7768659273233953,3.075,2.836833429336548
2024-02-13 15:30:00+00:00,0.0,0.0,0.00044846668606624007
2024-02-13 16:30:00+00:00,0.0,0.0,0.0011962410062551498
2024-02-13 17:30:00+00:00,0.0,0.0,0.0028025945648550987
2024-02-13 18:30:00+00:00,0.0,0.0,0.0009673453168943524
2024-02-13 19:30:00+00:00,0.0,0.0,0.0004735390830319375
2024-02-13 20:30:00+00:00,0.0,0.0,0.00021957662829663604
2024-02-13 21:30:00+00:00,0.0,0.0,0.0
2024-02-13 22:30:00+00:00,0.0,0.0,0.0
2024-02-13 23:30:00+00:00,0.0,0.0,0.002579324645921588
2024-02-14 00:30:00+00:00,2.874167830165703,3.075,2.914893162250519
2024-02-14 01:30:00+00:00,2.84882870654676,3.075,2.9164499014616014
2024-02-14 02:30:00+00:00,2.9292178773755784,3.075,2.9221892029047014
2024-02-14 03:30:00+00:00,2.933872846953633,3.075,2.924353924393654
2024-02-14 04:30:00+00:00,2.903208494017668,3.075,2.922220003604889
2024-02-14 05:30:00+00:00,2.801587645240777,3.075,2.921544772386551
2024-02-14 06:30:00+00:00,2.938751598805067,3.075,2.9143643945455553
2024-02-14 07:30:00+00:00,0.0,0.0,0.001392901293002069
2024-02-14 08:30:00+00:00,0.0,0.0,0.001986559247598052
2024-02-14 09:30:00+00:00,0.0,0.0,0.00204266095533967
2024-02-14 10:30:00+00:00,0.0,0.0,0.0
2024-02-14 11:30:00+00:00,0.0,0.0,0.0
2024-02-14 12:30:00+00:00,0.0,0.0,0.0
2024-02-14 13:30:00+00:00,0.0,0.0,0.0
2024-02-14 14:30:00+00:00,0.0,0.0,0.0
2024-02-14 15:30:00+00:00,0.0,0.0,0.0
2024-02-14 16:30:00+00:00,2.75195645241866,3.075,2.8783946305513384
2024-02-14 17:30:00+00:00,2.8022602235181107,3.075,2.9023806273937227
2024-02-14 18:30:00+00:00,2.9377847963674424,3.075,2.9167896181344988
2024-02-14 19:30:00+00:00,0.0,0.0,0.0008354357560165226
2024-02-14 20:30:00+00:00,0.0,0.0,0.0
2024-02-14 21:30:00+00:00,0.0,0.0,0.0
2024-02-14 22:30:00+00:00,0.0,0.0,0.0
2024-02-14 23:30:00+00:00,0.0,0.0,0.0
2024-02-15 00:30:00+00:00,0.0,0.0,0.0
2024-02-15 01:30:00+00:00,0.0,0.0,0.0
2024-02-15 02:30:00+00:00,0.0,0.0,7.5706666393671185e-06
2024-02-15 03:30:00+00:00,0.0,0.0,0.0
2024-02-15 04:30:00+00:00,2.878715517131791,3.075,2.922417771816254
2024-02-15 05:30:00+00:00,2.904104982137924,3.075,2.915232625603676
2024-02-15 06:30:00+00:00,2.9490708466671745,3.075,2.9224701046943666
2024-02-15 07:30:00+00:00,2.8354300330421145,3.075,2.892554295063019
2024-02-15 08:30:00+00:00,2.8601332212405617,3.075,2.8743516474962236
2024-02-15 09:30:00+00:00,2.7422964952596995,3.075,2.853661593794823
2024-02-15 10:30:00+00:00,2.9507341607371784,3.075,2.833979380130768
2024-02-15 11:30:00+00:00,2.8642296056284215,3.075,2.826946747303009
2024-02-15 12:30:00+00:00,2.727259301617435,3.075,2.8348014026880266
2024-02-15 13:30:00+00:00,2.8025958756243456,3.075,2.839232471585274
2024-02-15 14:30:00+00:00,2.8478319530610183,3.075,2.840673264861107
2024-02-15 15:30:00+00:00,2.880833581101481,3.075,2.8634151786565782
2024-02-15 16:30:00+00:00,2.853610860931898,3.075,2.8725326329469683
2024-02-15 17:30:00+00:00,0.0,0.0,0.0
2024-02-15 18:30:00+00:00,0.0,0.0,0.0003513435658533126
2024-02-15 19:30:00+00:00,0.0,0.0,0.0
2024-02-15 20:30:00+00:00,0.0,0.0,0.0
2024-02-15 21:30:00+00:00,0.0,0.0,0.0
2024-02-15 22:30:00+00:00,0.0,0.0,0.0
2024-02-15 23:30:00+00:00,0.0,0.0,0.0
2024-02-16 00:30:00+00:00,0.0,0.0,0.0
2024-02-16 01:30:00+00:00,2.9823495140035954,3.075,2.9181586623191835
2024-02-16 02:30:00+00:00,2.8804139337550407,3.075,2.92562675178051
2024-02-16 03:30:00+00:00,2.9394611369939487,3.075,2.928777647018433
2024-02-16 04:30:00+00:00,2.872985173811653,3.01996148,2.8931062258267213
2024-02-16 05:30:00+00:00,2.9320360158248375,3.075,2.9249426394701006
2024-02-16 06:30:00+00:00,2.8896356986433256,3.075,2.9167413979768755
2024-02-16 07:30:00+00:00,2.879776919422896,3.075,2.891091075539589
2024-02-16 08:30:00+00:00,2.757886323858925,3.075,2.8808121353387834
2024-02-16 09:30:00+00:00,2.8796442245829508,3.075,2.8605314463377
2024-02-16 10:30:00+00:00,2.7310987414306225,3.075,2.8356484889984133
2024-02-16 11:30:00+00:00,2.9435655878175844,3.075,2.8330811083316805
2024-02-16 12:30:00+00:00,2.7988943333321528,3.075,2.83164559006691
2024-02-16 13:30:00+00:00,2.9296580944107546,3.075,2.8294098347425463
2024-02-16 14:30:00+00:00,2.9043284254521096,3.075,2.8328819394111635
2024-02-16 15:30:00+00:00,2.9159609621458142,3.075,2.859546658396721
2024-02-16 16:30:00+00:00,2.939852041219985,3.075,2.8733712106943132
2024-02-16 17:30:00+00:00,2.934770541634486,3.075,2.8985039412975313
2024-02-16 18:30:00+00:00,0.0,0.0,0.0009652809239923954
2024-02-16 19:30:00+00:00,0.0,0.0,0.0
2024-02-16 20:30:00+00:00,0.0,0.0,0.0
2024-02-16 21:30:00+00:00,2.890887208632056,3.075,2.918887895345688
2024-02-16 22:30:00+00:00,2.906349374917665,3.075,2.919172164797783
2024-02-16 23:30:00+00:00,2.7849485928520443,3.075,2.9214996665716173
2024-02-17 00:30:00+00:00,2.9237586998394565,3.075,2.9187290191650392
2024-02-17 01:30:00+00:00,3.0507180098947733,3.063744252,2.911349405918266
2024-02-17 02:30:00+00:00,2.484096573249331,2.591519088,2.462226480692566
2024-02-17 03:30:00+00:00,2.5026189225028794,2.60976,2.481172843465805
2024-02-17 04:30:00+00:00,0.6985732947901957,0.716737392,0.6791609289265079
2024-02-17 05:30:00+00:00,1.7393922484865747,1.8095068000000003,1.7208684570830348
2024-02-17 06:30:00+00:00,1.8795725066514257,1.9722875439999996,1.8739912965773045
2024-02-17 07:30:00+00:00,0.6138139804422943,0.6506043800000001,0.6146736272457887
2024-02-17 08:30:00+00:00,0.0,0.0,0.0
2024-02-17 09:30:00+00:00,0.10521415548251582,0.1147874816,0.10723210718999658
2024-02-17 10:30:00+00:00,1.9378181879832663,2.1741469479999997,2.012083960314796
2024-02-17 11:30:00+00:00,2.8148889548159572,3.075,2.8342635303735735
2024-02-17 12:30:00+00:00,2.760958376686849,3.075,2.8324396133422853
2024-02-17 13:30:00+00:00,2.8209926127727942,3.075,2.8338089406490328
2024-02-17 14:30:00+00:00,2.905717207963879,3.075,2.8380554735660555
2024-02-17 15:30:00+00:00,2.839358190975589,3.075,2.854232293367386
2024-02-17 16:30:00+00:00,2.9060321653908603,3.075,2.879333105683327
2024-02-17 17:30:00+00:00,2.965605024522302,3.075,2.902088087797165
2024-02-17 18:30:00+00:00,0.0,0.0,0.0
2024-02-17 19:30:00+00:00,0.0,0.0,0.0
2024-02-17 20:30:00+00:00,2.9421960284631474,3.075,2.917900022864342
2024-02-17 21:30:00+00:00,2.8019426055275187,3.075,2.922102478146553
2024-02-17 22:30:00+00:00,2.8627692647440957,3.075,2.9222435623407366
2024-02-17 23:30:00+00:00,2.9549427100787584,3.075,2.919097375869751
2024-02-18 00:30:00+00:00,2.9568103739050735,3.075,2.9227020859718325
2024-02-18 01:30:00+00:00,2.7893481743110766,3.075,2.9210389971733095
