time,wind_speed_100m,temperature_2m,surface_pressure,physics_mw
2014-12-31 18:30:00+00:00,36.322556,15.516999,1013.1003,0.0
2014-12-31 19:30:00+00:00,36.409866,14.867,1012.79926,0.0
2014-12-31 20:30:00+00:00,36.58918,14.266999,1012.69794,0.0
2014-12-31 21:30:00+00:00,35.230373,13.766999,1012.39716,0.0
2014-12-31 22:30:00+00:00,35.302032,13.316999,1012.59607,0.0
2014-12-31 23:30:00+00:00,34.94968,13.066999,1012.29565,0.0
2015-01-01 00:30:00+00:00,33.441265,12.816999,1012.7948,0.0
2015-01-01 01:30:00+00:00,32.83705,12.566999,1013.2941,0.0
2015-01-01 02:30:00+00:00,32.142982,13.066999,1014.2945,0.0
2015-01-01 03:30:00+00:00,29.775719,14.917,1015.1978,0.0
2015-01-01 04:30:00+00:00,31.311722,17.067001,1015.6019,0.0
2015-01-01 05:30:00+00:00,31.89608,19.117,1015.1067,0.0
2015-01-01 06:30:00+00:00,32.44996,20.867,1014.0108,0.0
2015-01-01 07:30:00+00:00,33.588207,22.417,1012.7145,0.0
2015-01-01 08:30:00+00:00,35.11061,23.517,1011.7172,0.0
2015-01-01 09:30:00+00:00,32.587456,24.017,1011.3184,0.0
2015-01-01 10:30:00+00:00,32.83705,24.017,1011.1185,0.0
2015-01-01 11:30:00+00:00,34.17157,23.417,1011.6173,0.0
2015-01-01 12:30:00+00:00,35.069984,22.017,1011.91437,0.0
2015-01-01 13:30:00+00:00,36.424103,20.867,1013.2113,0.0
2015-01-01 14:30:00+00:00,36.832767,20.067001,1013.7094,0.0
2015-01-01 15:30:00+00:00,35.543507,19.467001,1014.10803,0.0
2015-01-01 16:30:00+00:00,34.518726,18.967001,1014.40686,0.0
2015-01-01 17:30:00+00:00,34.162083,18.317001,1014.10547,0.0
2015-01-01 18:30:00+00:00,34.32671,17.417,1014.10376,0.0
2015-01-01 19:30:00+00:00,34.05379,16.967001,1013.803,0.0
2015-01-01 20:30:00+00:00,33.626774,16.617,1013.8022,0.0
2015-01-01 21:30:00+00:00,31.999523,16.317001,1013.30206,0.0
2015-01-01 22:30:00+00:00,31.76375,16.017,1013.3015,0.0
2015-01-01 23:30:00+00:00,31.311722,15.717,1013.5006,0.0
2015-01-02 00:30:00+00:00,30.018473,15.467,1013.9997,0.0
2015-01-02 01:30:00+00:00,28.99062,15.266999,1014.69904,0.0
2015-01-02 02:30:00+00:00,27.666182,15.816999,1015.29956,0.0
2015-01-02 03:30:00+00:00,24.27265,17.667,1015.9031,3.075
2015-01-02 04:30:00+00:00,23.441502,19.567001,1016.30676,3.075
2015-01-02 05:30:00+00:00,21.142147,21.367,1016.3105,3.075
2015-01-02 06:30:00+00:00,17.566378,22.617,1015.4135,3.075
2015-01-02 07:30:00+00:00,16.575644,23.717001,1014.2161,3.075
2015-01-02 08:30:00+00:00,17.174677,24.567001,1013.1187,3.075
2015-01-02 09:30:00+00:00,17.477621,25.117,1012.62,3.075
2015-01-02 10:30:00+00:00,18.079027,25.267,1012.42035,3.075
2015-01-02 11:30:00+00:00,17.935081,24.917,1012.3198,3.075
2015-01-02 12:30:00+00:00,16.323528,23.867,1013.0172,3.075
2015-01-02 13:30:00+00:00,14.618837,22.817001,1013.71484,3.075
2015-01-02 14:30:00+00:00,13.849477,21.817001,1014.91223,3.075
2015-01-02 15:30:00+00:00,15.03835,20.717001,1015.3099,3.075
2015-01-02 16:30:00+00:00,18.0036,19.717001,1015.80725,3.075
2015-01-02 17:30:00+00:00,20.883104,18.817001,1015.6058,3.075
2015-01-02 18:30:00+00:00,23.051247,18.017,1015.5043,3.075
2015-01-02 19:30:00+00:00,23.14103,17.367,1015.30286,3.075
2015-01-02 20:30:00+00:00,22.314192,16.717001,1015.20154,3.075
2015-01-02 21:30:00+00:00,19.137648,16.067,1014.6007,3.075
2015-01-02 22:30:00+00:00,17.418196,15.417,1014.6993,3.075
2015-01-02 23:30:00+00:00,16.171976,14.766999,1014.79767,3.075
2015-01-03 00:30:00+00:00,14.458382,14.066999,1015.0962,3.075
2015-01-03 01:30:00+00:00,13.1041975,13.467,1015.8945,3.075
2015-01-03 02:30:00+00:00,12.0694,13.617,1016.69434,3.0661104
2015-01-03 03:30:00+00:00,9.793058,16.867,1017.40063,2.4478348000000003
2015-01-03 04:30:00+00:00,7.42159,19.517,1017.80585,1.09581324
2015-01-03 05:30:00+00:00,7.289445,21.767,1017.61035,1.0381980199999998
2015-01-03 06:30:00+00:00,6.9247384,23.417,1016.51447,0.8830995455999999
2015-01-03 07:30:00+00:00,7.2805495,24.467001,1015.31714,1.034319582
2015-01-03 08:30:00+00:00,7.5599995,25.217001,1014.3193,1.159639753
2015-01-03 09:30:00+00:00,7.92,25.617,1013.72015,1.33748
2015-01-03 10:30:00+00:00,7.5599995,25.717001,1013.3208,1.159639753
2015-01-03 11:30:00+00:00,7.5599995,25.467001,1013.7199,1.159639753
2015-01-03 12:30:00+00:00,6.9899354,24.767,1013.7186,0.9081351936000002
2015-01-03 13:30:00+00:00,7.172949,23.767,1014.71625,0.987405764
2015-01-03 14:30:00+00:00,6.379216,22.717001,1015.01373,0.6806244160000002
2015-01-03 15:30:00+00:00,6.28713,21.717001,1015.31165,0.6506043800000001
2015-01-03 16:30:00+00:00,7.42159,20.567001,1015.6093,1.09581324
2015-01-03 17:30:00+00:00,9.114471,18.967001,1016.0059,2.026803556
2015-01-03 18:30:00+00:00,10.805999,17.467001,1015.9027,2.9181596400000003
2015-01-03 19:30:00+00:00,11.570515,16.667,1015.9011,3.04867957
2015-01-03 20:30:00+00:00,11.792404,16.017,1015.6001,3.057111352
2015-01-03 21:30:00+00:00,11.609651,15.316999,1015.2987,3.0501667379999997
2015-01-03 22:30:00+00:00,11.720751,14.766999,1015.39734,3.054388538
2015-01-03 23:30:00+00:00,12.144331,14.217,1015.4963,3.067309296
2015-01-04 00:30:00+00:00,12.181625,13.766999,1016.095,3.067906
2015-01-04 01:30:00+00:00,11.298495,13.266999,1016.79333,3.02262542
2015-01-04 02:30:00+00:00,11.457958,13.816999,1017.794,3.041123128
2015-01-04 03:30:00+00:00,11.609651,17.417,1018.60114,3.0501667379999997
2015-01-04 04:30:00+00:00,9.449572,20.967001,1018.80804,2.239927792
2015-01-04 05:30:00+00:00,11.659777,23.717001,1018.81354,3.052071526
2015-01-04 06:30:00+00:00,12.371645,25.067001,1017.6171,3.07094632
2015-01-04 07:30:00+00:00,12.758432,26.067001,1016.9193,3.0740337280000003
2015-01-04 08:30:00+00:00,13.237039,26.717001,1015.7213,3.075
2015-01-04 09:30:00+00:00,13.049689,27.117,1015.52203,3.075
2015-01-04 10:30:00+00:00,13.53236,27.167,1015.4225,3.075
2015-01-04 11:30:00+00:00,13.70839,26.767,1015.2216,3.075
2015-01-04 12:30:00+00:00,15.141414,25.467001,1015.7188,3.075
2015-01-04 13:30:00+00:00,16.42247,24.167,1016.6158,3.075
2015-01-04 14:30:00+00:00,17.25373,22.967001,1017.11316,3.075
2015-01-04 15:30:00+00:00,17.917007,21.867,1017.4108,3.075
2015-01-04 16:30:00+00:00,17.193533,20.817001,1017.20874,3.075
2015-01-04 17:30:00+00:00,16.179985,19.817001,1017.5066,3.075
2015-01-04 18:30:00+00:00,15.463246,18.567001,1017.00433,3.075
2015-01-04 19:30:00+00:00,15.496736,17.667,1017.10236,3.075
2015-01-04 20:30:00+00:00,16.78156,16.917,1016.80096,3.075
2015-01-04 21:30:00+00:00,19.376562,16.217001,1016.4998,3.075
2015-01-04 22:30:00+00:00,20.767975,15.516999,1016.0985,3.075
2015-01-04 23:30:00+00:00,21.897945,14.967,1015.89764,3.075
2015-01-05 00:30:00+00:00,21.933426,14.516999,1016.1965,3.075
2015-01-05 01:30:00+00:00,21.9718,14.066999,1016.79517,3.075
2015-01-05 02:30:00+00:00,22.027763,14.417,1017.6953,3.075
2015-01-05 03:30:00+00:00,17.313717,17.517,1018.60114,3.075
2015-01-05 04:30:00+00:00,14.561099,20.167,1018.70654,3.075
2015-01-05 05:30:00+00:00,13.441071,22.517,1018.31165,3.075
2015-01-05 06:30:00+00:00,12.397806,24.267,1017.1157,3.0713648960000004
2015-01-05 07:30:00+00:00,10.390226,25.617,1016.11884,2.756186672
2015-01-05 08:30:00+00:00,9.007196,26.367,1015.0211,1.9585766560000002
2015-01-05 09:30:00+00:00,6.924738,26.767,1014.42206,0.8830993919999999
2015-01-05 10:30:00+00:00,5.95906,26.817001,1014.42206,0.54561868
2015-01-05 11:30:00+00:00,5.8603754,26.517,1014.2218,0.5181843611999999
2015-01-05 12:30:00+00:00,7.289445,25.517,1014.4198,1.0381980199999998
2015-01-05 13:30:00+00:00,9.085988,24.117,1015.3165,2.008688368
2015-01-05 14:30:00+00:00,10.009036,22.417,1015.71277,2.576264992
2015-01-05 15:30:00+00:00,9.957108,20.867,1016.00964,2.5462648
2015-01-05 16:30:00+00:00,9.178235,19.417,1016.00653,2.0673574600000006
2015-01-05 17:30:00+00:00,8.209263,18.067001,1016.00397,1.4929317020000001
2015-01-05 18:30:00+00:00,6.830519,18.567001,1016.00494,0.8469192959999998
2015-01-05 19:30:00+00:00,5.6920996,18.317001,1015.6046,0.4714036887999999
2015-01-05 20:30:00+00:00,4.452954,17.617,1015.30347,0.19884900800000002
2015-01-05 21:30:00+00:00,0.35999998,17.017,1014.60254,0.0
2015-01-05 22:30:00+00:00,2.8116899,16.417,1014.9011,0.0
2015-01-05 23:30:00+00:00,7.2,14.167,1014.7964,0.9992000000000001
2015-01-06 00:30:00+00:00,9.504272,12.917,1015.39343,2.2745632000000002
2015-01-06 01:30:00+00:00,9.449572,12.316999,1015.89197,2.239927792
2015-01-06 02:30:00+00:00,8.161764,12.766999,1016.99225,1.466617256
2015-01-06 03:30:00+00:00,5.8603754,16.117,1017.29913,0.5181843611999999
2015-01-06 04:30:00+00:00,4.2136917,20.017,1017.7067,0.1624811384
2015-01-06 05:30:00+00:00,4.452954,22.767,1017.2128,0.19884900800000002
2015-01-06 06:30:00+00:00,5.8048253,24.367,1016.31616,0.5027414334
2015-01-06 07:30:00+00:00,7.208994,25.617,1015.2193,1.003121384
2015-01-06 08:30:00+00:00,9.746631,26.517,1014.1219,2.4199786000000008
2015-01-06 09:30:00+00:00,12.015589,27.117,1013.62317,3.065249424
2015-01-06 10:30:00+00:00,14.154915,27.267,1013.62354,3.075
2015-01-06 11:30:00+00:00,15.856356,26.817001,1013.2228,3.075
2015-01-06 12:30:00+00:00,17.771753,25.117,1013.81934,3.075
2015-01-06 13:30:00+00:00,21.434364,23.517,1014.21576,3.075
2015-01-06 14:30:00+00:00,25.20257,21.967001,1014.9126,0.0
2015-01-06 15:30:00+00:00,27.086262,20.467001,1014.7095,0.0
2015-01-06 16:30:00+00:00,27.381308,19.317001,1014.90717,0.0
2015-01-06 17:30:00+00:00,27.009598,18.567001,1014.9056,0.0
2015-01-06 18:30:00+00:00,26.042212,18.167,1014.60516,0.0
2015-01-06 19:30:00+00:00,24.087738,17.817001,1014.3044,3.075
2015-01-06 20:30:00+00:00,22.530937,17.517,1014.0038,3.075
2015-01-06 21:30:00+00:00,21.2522,17.067001,1013.803,3.075
2015-01-06 22:30:00+00:00,19.416653,16.567001,1013.40234,3.075
2015-01-06 23:30:00+00:00,17.935081,15.967,1013.501,3.075
2015-01-07 00:30:00+00:00,16.343367,14.917,1013.79865,3.075
2015-01-07 01:30:00+00:00,14.440443,14.266999,1014.6968,3.075
2015-01-07 02:30:00+00:00,13.339445,14.816999,1015.3977,3.075
2015-01-07 03:30:00+00:00,11.720751,17.967001,1015.8038,3.054388538
2015-01-07 04:30:00+00:00,9.531505,20.617,1016.2089,2.2909029999999997
2015-01-07 05:30:00+00:00,11.609651,22.967001,1015.9138,3.0501667379999997
2015-01-07 06:30:00+00:00,10.308831,24.517,1014.7174,2.717768232
2015-01-07 07:30:00+00:00,9.346143,25.667,1013.92004,2.1741469479999997
2015-01-07 08:30:00+00:00,8.891344,26.567001,1012.92255,1.8888064000000002
2015-01-07 09:30:00+00:00,7.42159,27.167,1012.724,1.09581324
2015-01-07 10:30:00+00:00,6.6087217,27.267,1012.3243,0.7617491328000001
2015-01-07 11:30:00+00:00,6.1305785,27.017,1012.6237,0.5995685910000002
2015-01-07 12:30:00+00:00,5.3517847,26.167,1013.1219,0.38331761979999995
2015-01-07 13:30:00+00:00,6.830519,25.217001,1013.51965,0.8469192959999998
2015-01-07 14:30:00+00:00,9.220499,23.817001,1013.9167,2.094237364
2015-01-07 15:30:00+00:00,8.891343,22.467001,1014.4139,1.8888058000000005
2015-01-07 16:30:00+00:00,6.2145634,21.117,1014.31104,0.6269476684
2015-01-07 17:30:00+00:00,1.609969,20.317001,1014.30945,0.0
2015-01-07 18:30:00+00:00,4.0249224,19.717001,1014.30817,0.13378820480000006
2015-01-07 19:30:00+00:00,9.007196,18.067001,1014.0051,1.9585766560000002
2015-01-07 20:30:00+00:00,11.542478,17.317001,1013.9036,3.047614164
2015-01-07 21:30:00+00:00,9.885262,16.867,1013.30304,2.503157200000001
2015-01-07 22:30:00+00:00,8.766573,16.667,1013.2027,1.8139437999999997
2015-01-07 23:30:00+00:00,7.5685663,16.817001,1013.20306,1.1638717521999997
2015-01-08 00:30:00+00:00,5.904439,16.967001,1013.9029,0.530434042
2015-01-08 01:30:00+00:00,4.1046314,16.467001,1014.9015,0.14590397279999995
2015-01-08 02:30:00+00:00,1.8,16.567001,1015.9009,0.0
2015-01-08 03:30:00+00:00,1.8,17.317001,1016.5021,0.0
2015-01-08 04:30:00+00:00,2.2768397,19.167,1017.20544,0.0
2015-01-08 05:30:00+00:00,1.9386592,21.767,1016.7108,0.0
2015-01-08 06:30:00+00:00,4.5536795,24.617,1016.017,0.21619910500000006
2015-01-08 07:30:00+00:00,5.0911684,26.017,1015.12036,0.3223334056
2015-01-08 08:30:00+00:00,3.9763298,26.917,1014.22253,0.12706489519999997
2015-01-08 09:30:00+00:00,2.9024127,27.467001,1014.1235,0.0
2015-01-08 10:30:00+00:00,2.968636,27.667,1013.7244,0.0
2015-01-08 11:30:00+00:00,2.9024127,27.467001,1014.2234,0.0
2015-01-08 12:30:00+00:00,4.1046314,26.767,1014.22217,0.14590397279999995
2015-01-08 13:30:00+00:00,6.4096174,25.717001,1015.11975,0.6905352724
2015-01-08 14:30:00+00:00,7.928177,24.017,1015.516,1.341519438
2015-01-08 15:30:00+00:00,8.714677,22.517,1015.8131,1.7828062
2015-01-08 16:30:00+00:00,8.287822,21.217001,1016.01025,1.536453388
2015-01-08 17:30:00+00:00,6.696387,20.267,1015.8086,0.7954126079999999
2015-01-08 18:30:00+00:00,4.3349743,21.467001,1015.7108,0.18091609359999997
2015-01-08 19:30:00+00:00,2.9024127,20.417,1015.70886,0.0
2015-01-08 20:30:00+00:00,5.3999996,18.317001,1015.50464,0.39459990640000003
2015-01-08 21:30:00+00:00,7.127636,16.817001,1015.002,0.9676492959999999
2015-01-08 22:30:00+00:00,8.404285,16.267,1015.10065,1.60097389
2015-01-08 23:30:00+00:00,8.913181,16.017,1015.2003,1.9019085999999998
2015-01-09 00:30:00+00:00,8.78872,16.217001,1015.60034,1.8272319999999997
2015-01-09 01:30:00+00:00,8.427383,16.267,1016.3999,1.6137701820000006
2015-01-09 02:30:00+00:00,7.5685663,16.217001,1017.1994,1.1638717521999997
2015-01-09 03:30:00+00:00,5.8603754,17.917,1017.70264,0.5181843611999999
2015-01-09 04:30:00+00:00,3.9763298,21.417,1018.50916,0.12706489519999997
2015-01-09 05:30:00+00:00,4.379589,24.067001,1018.11487,0.18769752800000003
2015-01-09 06:30:00+00:00,4.198285,25.317001,1017.4175,0.16013932000000003
2015-01-09 07:30:00+00:00,3.8268526,26.467001,1016.12054,0.1085297224
2015-01-09 08:30:00+00:00,4.3349743,27.217001,1015.3226,0.18091609359999997
2015-01-09 09:30:00+00:00,4.5820518,27.667,1014.8238,0.22158984200000006
2015-01-09 10:30:00+00:00,4.8433046,27.767,1014.9237,0.271227874
2015-01-09 11:30:00+00:00,5.1919937,27.517,1015.0233,0.34592652580000005
2015-01-09 12:30:00+00:00,6.193674,26.617,1015.3212,0.6201377239999999
2015-01-09 13:30:00+00:00,6.989936,25.417,1016.1186,0.9081354240000001
2015-01-09 14:30:00+00:00,9.085988,23.667,1016.8147,2.008688368
2015-01-09 15:30:00+00:00,10.495713,22.017,1016.71155,2.805976536
2015-01-09 16:30:00+00:00,11.4862,20.667,1016.90857,3.0443992
2015-01-09 17:30:00+00:00,11.792404,19.417,1016.6062,3.057111352
2015-01-09 18:30:00+00:00,11.090103,18.467001,1016.40436,2.998451948
2015-01-09 19:30:00+00:00,10.691453,17.367,1016.2023,2.8769230799999996
2015-01-09 20:30:00+00:00,10.990322,16.517,1016.10077,2.98451592
2015-01-09 21:30:00+00:00,11.165805,15.766999,1015.8992,3.0072333799999997
2015-01-09 22:30:00+00:00,11.966954,15.117,1016.1978,3.063744252
2015-01-09 23:30:00+00:00,11.726277,14.516999,1015.89667,3.054598526
2015-01-10 00:30:00+00:00,12.181625,13.917,1016.49506,3.067906
2015-01-10 01:30:00+00:00,12.904882,13.367,1017.19336,3.074619528
2015-01-10 02:30:00+00:00,13.0447235,13.717,1018.09357,3.075
2015-01-10 03:30:00+00:00,11.923557,17.567001,1018.8014,3.062095166
2015-01-10 04:30:00+00:00,7.729527,21.217001,1019.4083,1.243386338
2015-01-10 05:30:00+00:00,7.729527,23.967001,1019.11395,1.243386338
2015-01-10 06:30:00+00:00,9.360001,25.467001,1018.01746,2.1829606360000002
2015-01-10 07:30:00+00:00,8.891344,26.817001,1016.82074,1.8888064000000002
2015-01-10 08:30:00+00:00,8.049845,27.567001,1016.0227,1.4046141299999997
2015-01-10 09:30:00+00:00,7.754637,28.067001,1015.4241,1.2557906779999999
2015-01-10 10:30:00+00:00,9.107359,28.267,1015.52435,2.0222803240000005
2015-01-10 11:30:00+00:00,9.449572,28.017,1015.524,2.239927792
2015-01-10 12:30:00+00:00,9.227524,26.917,1016.22144,2.0987052640000003
2015-01-10 13:30:00+00:00,8.311245,25.517,1017.2182,1.5494297299999997
2015-01-10 14:30:00+00:00,8.669949,23.517,1017.8137,1.7559694000000003
2015-01-10 15:30:00+00:00,11.901798,21.767,1018.30994,3.061268324
2015-01-10 16:30:00+00:00,15.546833,20.467001,1018.2074,3.075
2015-01-10 17:30:00+00:00,18.391735,19.317001,1018.2052,3.075
2015-01-10 18:30:00+00:00,19.813087,18.467001,1018.0034,3.075
2015-01-10 19:30:00+00:00,20.519999,17.617,1017.9019,3.075
2015-01-10 20:30:00+00:00,20.892412,16.867,1017.50055,3.075
2015-01-10 21:30:00+00:00,20.163212,16.217001,1017.3993,3.075
2015-01-10 22:30:00+00:00,20.532627,15.516999,1016.7981,3.075
2015-01-10 23:30:00+00:00,20.523155,14.917,1016.9967,3.075
2015-01-11 00:30:00+00:00,19.852295,14.367,1017.4954,3.075
2015-01-11 01:30:00+00:00,18.64369,13.717,1017.8937,3.075
2015-01-11 02:30:00+00:00,16.167967,13.816999,1018.7934,3.075
2015-01-11 03:30:00+00:00,13.797912,17.217001,1019.49994,3.075
2015-01-11 04:30:00+00:00,10.105681,20.617,1019.7069,2.6218814320000003
2015-01-11 05:30:00+00:00,9.779817,23.467001,1019.31287,2.4398902
2015-01-11 06:30:00+00:00,9.72,25.217001,1018.4169,2.4040000000000004
2015-01-11 07:30:00+00:00,10.390226,26.567001,1016.9203,2.756186672
2015-01-11 08:30:00+00:00,11.384199,27.517,1015.9228,3.032567084
2015-01-11 09:30:00+00:00,9.83268,28.017,1015.524,2.471608
2015-01-11 10:30:00+00:00,7.5942082,28.067001,1014.9243,1.1765388507999999
2015-01-11 11:30:00+00:00,5.8603754,27.767,1014.7238,0.5181843611999999
2015-01-11 12:30:00+00:00,6.439876,26.817001,1015.3216,0.700399576
2015-01-11 13:30:00+00:00,7.8954163,25.017,1016.2175,1.3253356522
2015-01-11 14:30:00+00:00,10.00256,22.917,1016.61346,2.5732083200000004
2015-01-11 15:30:00+00:00,11.885453,21.167,1017.3096,3.0606472140000003
2015-01-11 16:30:00+00:00,12.88981,19.767,1017.2068,3.07455924
2015-01-11 17:30:00+00:00,12.904882,18.417,1017.10394,3.074619528
2015-01-11 18:30:00+00:00,14.372974,17.567001,1016.30286,3.075
2015-01-11 19:30:00+00:00,18.671474,16.817001,1016.1014,3.075
2015-01-11 20:30:00+00:00,22.881958,16.167,1016.19995,3.075
2015-01-11 21:30:00+00:00,23.358423,15.467,1016.2984,3.075
2015-01-11 22:30:00+00:00,22.565422,14.867,1016.0973,3.075
2015-01-11 23:30:00+00:00,21.252197,14.417,1015.69653,3.075
2015-01-12 00:30:00+00:00,19.881649,13.917,1016.49506,3.075
2015-01-12 01:30:00+00:00,18.075441,13.367,1016.9934,3.075
2015-01-12 02:30:00+00:00,15.530151,13.417,1017.793,3.075
2015-01-12 03:30:00+00:00,12.229406,16.717001,1018.4996,3.0686704959999997
2015-01-12 04:30:00+00:00,8.435069,19.767,1018.9058,1.6180282260000003
2015-01-12 05:30:00+00:00,6.8777895,22.517,1018.31165,0.8650711679999998
2015-01-12 06:30:00+00:00,4.6102495,24.067001,1017.2154,0.22694740500000002
2015-01-12 07:30:00+00:00,3.671294,25.417,1015.8188,0.08924045600000001
2015-01-12 08:30:00+00:00,5.4477882,26.467001,1014.8213,0.4057824387999999
2015-01-12 09:30:00+00:00,6.849467,27.067001,1014.2228,0.8541953279999999
2015-01-12 10:30:00+00:00,6.9247384,27.267,1013.52356,0.8830995455999999
2015-01-12 11:30:00+00:00,6.989936,27.067001,1013.7231,0.9081354240000001
2015-01-12 12:30:00+00:00,6.489992,26.067001,1014.4208,0.716737392
2015-01-12 13:30:00+00:00,6.2145634,24.767,1014.9179,0.6269476684
2015-01-12 14:30:00+00:00,8.049845,23.217001,1015.7143,1.4046141299999997
2015-01-12 15:30:00+00:00,12.245294,21.317001,1016.0106,3.068924704
2015-01-12 16:30:00+00:00,17.81909,19.817001,1016.1074,3.075
2015-01-12 17:30:00+00:00,21.67487,18.567001,1015.70514,3.075
2015-01-12 18:30:00+00:00,23.857979,17.617,1015.5033,3.075
2015-01-12 19:30:00+00:00,25.264202,17.217001,1015.3025,0.0
2015-01-12 20:30:00+00:00,24.923338,16.967001,1015.20215,3.075
2015-01-12 21:30:00+00:00,23.584808,16.667,1014.70184,3.075
2015-01-12 22:30:00+00:00,21.862406,15.867,1014.30054,3.075
2015-01-12 23:30:00+00:00,18.1041,15.167,1014.4988,3.075
2015-01-13 00:30:00+00:00,13.339445,14.467,1014.69714,3.075
2015-01-13 01:30:00+00:00,11.165805,13.667,1015.09534,3.0072333799999997
2015-01-13 02:30:00+00:00,10.495713,14.016999,1015.99536,2.805976536
2015-01-13 03:30:00+00:00,9.021574,17.317001,1016.5021,1.9677210639999996
2015-01-13 04:30:00+00:00,7.386582,19.817001,1017.1069,1.0805497519999998
2015-01-13 05:30:00+00:00,8.217153,22.517,1016.4127,1.497302762
2015-01-13 06:30:00+00:00,9.605998,24.417,1015.21716,2.3355987999999996
2015-01-13 07:30:00+00:00,12.620554,26.067001,1013.7211,3.073482216
2015-01-13 08:30:00+00:00,14.440443,27.367,1012.22455,3.075
2015-01-13 09:30:00+00:00,13.363711,28.317001,1011.42694,3.075
2015-01-13 10:30:00+00:00,14.04,28.717001,1011.1277,3.075
2015-01-13 11:30:00+00:00,14.4,28.567001,1011.22736,3.075
2015-01-13 12:30:00+00:00,13.698934,27.517,1011.72516,3.075
2015-01-13 13:30:00+00:00,16.279802,26.417,1012.1228,3.075
2015-01-13 14:30:00+00:00,22.288042,25.117,1012.12024,3.075
2015-01-13 15:30:00+00:00,26.980793,23.617,1012.717,0.0
2015-01-13 16:30:00+00:00,27.56058,22.417,1012.61456,0.0
2015-01-13 17:30:00+00:00,26.999998,21.567001,1012.81287,0.0
2015-01-13 18:30:00+00:00,25.922499,21.017,1012.4121,0.0
2015-01-13 19:30:00+00:00,23.444265,20.617,1012.3112,3.075
2015-01-13 20:30:00+00:00,20.163212,20.317001,1012.01074,3.075
2015-01-13 21:30:00+00:00,18.014393,20.117,1011.61066,3.075
2015-01-13 22:30:00+00:00,14.934577,19.967001,1011.6103,3.075
2015-01-13 23:30:00+00:00,12.387348,19.717001,1011.70966,3.071197568
2015-01-14 00:30:00+00:00,9.826088,19.317001,1012.50854,2.4676528
2015-01-14 01:30:00+00:00,10.805999,18.767,1013.3068,2.9181596400000003
2015-01-14 02:30:00+00:00,14.241629,18.717001,1014.3062,3.075
2015-01-14 03:30:00+00:00,16.42247,20.017,1015.30817,3.075
2015-01-14 04:30:00+00:00,23.565569,21.867,1015.9117,3.075
2015-01-14 05:30:00+00:00,28.312117,23.767,1015.9155,0.0
2015-01-14 06:30:00+00:00,31.319998,24.967001,1014.81836,0.0
2015-01-14 07:30:00+00:00,29.568253,26.067001,1014.1209,0.0
2015-01-14 08:30:00+00:00,26.493652,26.717001,1012.9229,0.0
2015-01-14 09:30:00+00:00,25.02971,27.017,1012.72363,0.0
2015-01-14 10:30:00+00:00,23.617756,26.917,1012.82336,3.075
2015-01-14 11:30:00+00:00,23.185787,26.367,1013.0223,3.075
2015-01-14 12:30:00+00:00,23.966375,24.667,1013.7184,3.075
2015-01-14 13:30:00+00:00,25.277025,23.067001,1014.3148,0.0
2015-01-14 14:30:00+00:00,28.930204,21.867,1015.312,0.0
2015-01-14 15:30:00+00:00,33.11413,20.767,1015.6097,0.0
2015-01-14 16:30:00+00:00,35.27449,19.767,1016.20734,0.0
2015-01-14 17:30:00+00:00,34.97192,18.817001,1016.3054,0.0
2015-01-14 18:30:00+00:00,33.818928,17.817001,1016.50305,0.0
2015-01-14 19:30:00+00:00,32.417995,17.017,1016.3015,0.0
2015-01-14 20:30:00+00:00,31.65135,16.267,1016.3999,0.0
2015-01-14 21:30:00+00:00,29.379175,15.516999,1016.3983,0.0
2015-01-14 22:30:00+00:00,29.74306,14.816999,1016.6969,0.0
2015-01-14 23:30:00+00:00,29.598919,14.217,1016.59564,0.0
2015-01-15 00:30:00+00:00,29.301876,13.667,1016.8942,0.0
2015-01-15 01:30:00+00:00,29.024128,13.217,1017.6928,0.0
2015-01-15 02:30:00+00:00,28.04305,13.516999,1018.6928,0.0
2015-01-15 03:30:00+00:00,25.862436,15.516999,1019.29663,0.0
2015-01-15 04:30:00+00:00,27.155552,17.667,1019.5009,0.0
2015-01-15 05:30:00+00:00,27.438046,19.817001,1019.50543,0.0
2015-01-15 06:30:00+00:00,26.785547,21.217001,1018.60876,0.0
2015-01-15 07:30:00+00:00,26.260265,22.517,1017.3122,0.0
2015-01-15 08:30:00+00:00,26.302181,23.417,1016.2146,0.0
2015-01-15 09:30:00+00:00,24.826954,23.967001,1015.7159,3.075
2015-01-15 10:30:00+00:00,25.284714,24.017,1015.7159,0.0
2015-01-15 11:30:00+00:00,26.564486,23.567001,1015.31555,0.0
2015-01-15 12:30:00+00:00,26.405453,22.217001,1015.9123,0.0
2015-01-15 13:30:00+00:00,27.231804,20.867,1016.50934,0.0
2015-01-15 14:30:00+00:00,27.609911,19.767,1017.5066,0.0
2015-01-15 15:30:00+00:00,28.146843,18.667,1017.70416,0.0
2015-01-15 16:30:00+00:00,29.548521,17.717001,1018.0022,0.0
2015-01-15 17:30:00+00:00,30.926493,16.817001,1018.1002,0.0
2015-01-15 18:30:00+00:00,31.557035,16.067,1017.7988,0.0
2015-01-15 19:30:00+00:00,30.945345,15.316999,1017.4974,0.0
2015-01-15 20:30:00+00:00,29.88217,14.566999,1017.39575,0.0
2015-01-15 21:30:00+00:00,27.288855,13.816999,1017.1943,0.0
2015-01-15 22:30:00+00:00,25.809765,13.167,1016.89325,0.0
